Repeat,Point,D1__CH1__DRAIN Voltage,D1__CH1__DRAIN Current,D1__CH1__DRAIN Time,D1__CH2__DRAIN Voltage,D1__CH2__DRAIN Current,D1__CH2__DRAIN Time,D2__CH1__DRAIN Voltage,D2__CH1__DRAIN Current,D2__CH1__DRAIN Time,D2__CH2__GATE Voltage,D2__CH2__GATE Current,D2__CH2__GATE Time
1,139,100.00000E-003,252.38500E-006,13.82000E+000,100.00000E-003,489.24100E-006,13.82000E+000,100.00000E-003,478.39100E-006,13.82000E+000,337.00000E-003,1.04550E-006,13.82000E+000
1,140,100.00000E-003,252.37300E-006,13.92000E+000,100.00000E-003,489.19200E-006,13.92000E+000,100.00000E-003,478.39000E-006,13.92000E+000,337.00000E-003,1.04530E-006,13.92000E+000
1,141,100.00000E-003,252.38400E-006,14.02000E+000,100.00000E-003,489.19300E-006,14.02000E+000,100.00000E-003,478.38900E-006,14.02000E+000,337.00000E-003,1.04540E-006,14.02000E+000
1,142,100.00000E-003,252.38800E-006,14.12000E+000,100.00000E-003,489.19200E-006,14.12000E+000,100.00000E-003,478.39200E-006,14.12000E+000,337.00000E-003,1.04490E-006,14.12000E+000
1,143,100.00000E-003,252.38700E-006,14.22000E+000,100.00000E-003,489.18500E-006,14.22000E+000,100.00000E-003,478.40100E-006,14.22000E+000,337.00000E-003,1.04520E-006,14.22000E+000
1,144,100.00000E-003,252.39200E-006,14.32000E+000,100.00000E-003,489.24300E-006,14.32000E+000,100.00000E-003,478.39000E-006,14.32000E+000,337.00000E-003,1.04500E-006,14.32000E+000
1,145,99.99990E-003,252.43300E-006,14.42000E+000,100.00000E-003,489.23800E-006,14.42000E+000,100.00000E-003,478.38000E-006,14.42000E+000,337.00000E-003,1.04520E-006,14.42000E+000
1,146,100.00000E-003,252.42600E-006,14.52000E+000,100.00000E-003,489.21600E-006,14.52000E+000,100.00000E-003,478.38600E-006,14.52000E+000,337.00000E-003,1.04530E-006,14.52000E+000
1,147,100.00000E-003,252.41500E-006,14.62000E+000,100.00000E-003,489.21100E-006,14.62000E+000,100.00000E-003,478.38400E-006,14.62000E+000,337.00000E-003,1.04490E-006,14.62000E+000
1,148,100.00000E-003,252.41700E-006,14.72000E+000,100.00000E-003,489.19000E-006,14.72000E+000,100.00000E-003,478.38300E-006,14.72000E+000,337.00000E-003,1.04510E-006,14.72000E+000
1,149,100.00000E-003,252.42700E-006,14.82000E+000,100.00000E-003,489.19400E-006,14.82000E+000,100.00000E-003,478.38200E-006,14.82000E+000,337.00000E-003,1.04490E-006,14.82000E+000
1,150,100.00000E-003,252.40700E-006,14.92000E+000,100.00000E-003,489.17900E-006,14.92000E+000,100.00000E-003,478.37300E-006,14.92000E+000,337.00000E-003,1.04510E-006,14.92000E+000
1,151,100.00000E-003,252.41200E-006,15.02000E+000,99.99990E-003,489.18400E-006,15.02000E+000,100.00000E-003,478.37600E-006,15.02000E+000,337.00000E-003,1.04480E-006,15.02000E+000
1,152,100.00000E-003,252.38700E-006,15.12000E+000,100.00000E-003,489.19800E-006,15.12000E+000,100.00000E-003,478.37600E-006,15.12000E+000,337.00000E-003,1.04500E-006,15.12000E+000
1,153,100.00000E-003,252.37800E-006,15.22000E+000,99.99990E-003,489.20100E-006,15.22000E+000,100.00000E-003,478.36700E-006,15.22000E+000,337.00000E-003,1.04510E-006,15.22000E+000
1,154,100.00000E-003,252.37800E-006,15.32000E+000,100.00000E-003,489.17800E-006,15.32000E+000,100.00000E-003,478.37200E-006,15.32000E+000,337.00000E-003,1.04490E-006,15.32000E+000
1,155,100.00000E-003,252.38500E-006,15.42000E+000,100.00000E-003,489.09200E-006,15.42000E+000,100.00000E-003,478.36600E-006,15.42000E+000,337.00000E-003,1.04510E-006,15.42000E+000
1,156,100.00000E-003,252.38400E-006,15.52000E+000,100.00000E-003,489.09100E-006,15.52000E+000,100.00000E-003,478.36600E-006,15.52000E+000,337.00000E-003,1.04490E-006,15.52000E+000
1,157,100.00000E-003,252.38200E-006,15.62000E+000,100.00000E-003,489.08400E-006,15.62000E+000,100.00000E-003,478.35600E-006,15.62000E+000,337.00000E-003,1.04480E-006,15.62000E+000
1,158,100.00000E-003,252.37400E-006,15.72000E+000,100.00000E-003,489.09400E-006,15.72000E+000,100.00000E-003,478.35400E-006,15.72000E+000,337.00000E-003,1.04480E-006,15.72000E+000
1,159,100.00000E-003,252.41800E-006,15.82000E+000,100.00000E-003,489.09200E-006,15.82000E+000,100.00000E-003,478.34900E-006,15.82000E+000,337.00000E-003,1.04440E-006,15.82000E+000
1,160,100.00000E-003,252.43500E-006,15.92000E+000,99.99990E-003,489.06700E-006,15.92000E+000,100.00000E-003,478.34900E-006,15.92000E+000,337.00000E-003,1.04450E-006,15.92000E+000
1,161,100.00000E-003,252.42900E-006,16.02000E+000,100.00000E-003,489.03900E-006,16.02000E+000,100.00000E-003,478.35400E-006,16.02000E+000,337.00000E-003,1.04460E-006,16.02000E+000
1,162,100.00000E-003,252.40900E-006,16.12000E+000,100.00000E-003,489.03600E-006,16.12000E+000,100.00000E-003,478.34600E-006,16.12000E+000,337.00000E-003,1.04440E-006,16.12000E+000
1,163,100.00000E-003,252.41700E-006,16.22000E+000,100.00000E-003,489.04200E-006,16.22000E+000,100.00000E-003,478.33300E-006,16.22000E+000,337.00000E-003,1.04420E-006,16.22000E+000
1,164,100.00000E-003,252.42100E-006,16.32000E+000,100.00000E-003,489.03600E-006,16.32000E+000,100.00000E-003,478.33300E-006,16.32000E+000,337.00000E-003,1.04420E-006,16.32000E+000
1,165,100.00000E-003,252.42900E-006,16.42000E+000,100.00000E-003,489.03100E-006,16.42000E+000,100.00000E-003,478.33600E-006,16.42000E+000,337.00000E-003,1.04420E-006,16.42000E+000
1,166,100.00000E-003,252.43000E-006,16.52000E+000,99.99990E-003,489.04400E-006,16.52000E+000,100.00000E-003,478.33700E-006,16.52000E+000,337.00000E-003,1.04400E-006,16.52000E+000
1,167,100.00000E-003,252.43700E-006,16.62000E+000,100.00000E-003,489.05800E-006,16.62000E+000,100.00000E-003,478.33600E-006,16.62000E+000,337.00000E-003,1.04410E-006,16.62000E+000
1,168,100.00000E-003,252.41300E-006,16.72000E+000,100.00000E-003,489.06700E-006,16.72000E+000,100.00000E-003,478.34300E-006,16.72000E+000,337.00000E-003,1.04410E-006,16.72000E+000
1,169,99.99990E-003,252.40400E-006,16.82000E+000,100.00000E-003,489.04800E-006,16.82000E+000,100.00000E-003,478.34000E-006,16.82000E+000,337.00000E-003,1.04380E-006,16.82000E+000
1,170,100.00000E-003,252.41400E-006,16.92000E+000,100.00000E-003,489.00300E-006,16.92000E+000,100.00000E-003,478.33700E-006,16.92000E+000,337.00000E-003,1.04420E-006,16.92000E+000
1,171,100.00000E-003,252.40300E-006,17.02000E+000,100.00000E-003,489.00200E-006,17.02000E+000,100.00000E-003,478.34100E-006,17.02000E+000,337.00000E-003,1.04390E-006,17.02000E+000
1,172,100.00000E-003,252.40800E-006,17.12000E+000,100.00000E-003,488.99900E-006,17.12000E+000,100.00000E-003,478.33600E-006,17.12000E+000,337.00000E-003,1.04390E-006,17.12000E+000
1,173,100.00000E-003,252.40400E-006,17.22000E+000,100.00000E-003,489.01500E-006,17.22000E+000,100.00000E-003,478.33700E-006,17.22000E+000,337.00000E-003,1.04370E-006,17.22000E+000
1,174,100.00000E-003,252.41000E-006,17.32000E+000,100.00000E-003,489.03100E-006,17.32000E+000,100.00000E-003,478.33500E-006,17.32000E+000,337.00000E-003,1.04360E-006,17.32000E+000
1,175,100.00000E-003,252.40600E-006,17.42000E+000,100.00000E-003,489.00100E-006,17.42000E+000,100.00000E-003,478.32800E-006,17.42000E+000,337.00000E-003,1.04350E-006,17.42000E+000
1,176,100.00000E-003,252.40500E-006,17.52000E+000,100.00000E-003,489.00400E-006,17.52000E+000,100.00000E-003,478.33500E-006,17.52000E+000,337.00000E-003,1.04320E-006,17.52000E+000
1,177,100.00000E-003,252.40500E-006,17.62000E+000,100.00000E-003,489.00900E-006,17.62000E+000,100.00000E-003,478.33200E-006,17.62000E+000,337.00000E-003,1.04350E-006,17.62000E+000
1,178,100.00000E-003,252.39900E-006,17.72000E+000,100.00000E-003,488.98100E-006,17.72000E+000,100.00000E-003,478.32600E-006,17.72000E+000,337.00000E-003,1.04310E-006,17.72000E+000
1,179,100.00000E-003,252.40200E-006,17.82000E+000,100.00000E-003,488.95600E-006,17.82000E+000,100.00000E-003,478.32700E-006,17.82000E+000,337.00000E-003,1.04330E-006,17.82000E+000
1,180,100.00010E-003,252.39200E-006,17.92000E+000,100.00000E-003,488.98000E-006,17.92000E+000,100.00000E-003,478.33100E-006,17.92000E+000,337.00000E-003,1.04330E-006,17.92000E+000
1,181,100.00000E-003,252.38700E-006,18.02000E+000,100.00000E-003,488.91200E-006,18.02000E+000,100.00000E-003,478.33200E-006,18.02000E+000,337.00000E-003,1.04370E-006,18.02000E+000
1,182,100.00000E-003,252.38500E-006,18.12000E+000,100.00000E-003,488.93400E-006,18.12000E+000,100.00000E-003,478.32800E-006,18.12000E+000,337.00000E-003,1.04330E-006,18.12000E+000
1,183,100.00000E-003,252.37800E-006,18.22000E+000,100.00000E-003,488.91000E-006,18.22000E+000,100.00000E-003,478.32900E-006,18.22000E+000,337.00000E-003,1.04300E-006,18.22000E+000
1,184,100.00000E-003,252.38700E-006,18.32000E+000,100.00000E-003,488.88700E-006,18.32000E+000,100.00000E-003,478.33500E-006,18.32000E+000,337.00000E-003,1.04320E-006,18.32000E+000
1,185,100.00000E-003,252.38000E-006,18.42000E+000,100.00000E-003,488.90300E-006,18.42000E+000,100.00000E-003,478.32500E-006,18.42000E+000,337.00000E-003,1.04260E-006,18.42000E+000
1,186,99.99990E-003,252.37200E-006,18.52000E+000,100.00000E-003,488.92000E-006,18.52000E+000,100.00000E-003,478.30900E-006,18.52000E+000,337.00000E-003,1.04320E-006,18.52000E+000
1,187,100.00000E-003,252.35900E-006,18.62000E+000,100.00000E-003,488.87000E-006,18.62000E+000,100.00000E-003,478.31300E-006,18.62000E+000,337.00000E-003,1.04300E-006,18.62000E+000
1,188,100.00000E-003,252.36600E-006,18.72000E+000,100.00000E-003,488.85700E-006,18.72000E+000,100.00000E-003,478.32200E-006,18.72000E+000,337.00000E-003,1.04290E-006,18.72000E+000
1,189,100.00000E-003,252.43600E-006,18.82000E+000,100.00000E-003,488.87300E-006,18.82000E+000,100.00000E-003,478.30600E-006,18.82000E+000,337.00000E-003,1.04270E-006,18.82000E+000
1,190,100.00000E-003,252.43300E-006,18.92000E+000,100.00000E-003,488.85600E-006,18.92000E+000,100.00000E-003,478.31200E-006,18.92000E+000,337.00000E-003,1.04280E-006,18.92000E+000
1,191,100.00000E-003,252.38200E-006,19.02000E+000,100.00000E-003,488.87900E-006,19.02000E+000,100.00000E-003,478.30900E-006,19.02000E+000,337.00000E-003,1.04300E-006,19.02000E+000
1,192,100.00000E-003,252.39400E-006,19.12000E+000,100.00000E-003,488.88200E-006,19.12000E+000,100.00000E-003,478.29900E-006,19.12000E+000,337.00000E-003,1.04270E-006,19.12000E+000
1,193,100.00000E-003,252.38000E-006,19.22000E+000,100.00000E-003,488.89100E-006,19.22000E+000,100.00000E-003,478.30100E-006,19.22000E+000,337.00000E-003,1.04280E-006,19.22000E+000
1,194,100.00000E-003,252.36500E-006,19.32000E+000,100.00000E-003,488.88400E-006,19.32000E+000,100.00000E-003,478.28900E-006,19.32000E+000,337.00000E-003,1.04280E-006,19.32000E+000
1,195,100.00000E-003,252.36900E-006,19.42000E+000,100.00000E-003,488.86800E-006,19.42000E+000,100.00000E-003,478.28500E-006,19.42000E+000,337.00000E-003,1.04270E-006,19.42000E+000
1,196,100.00000E-003,252.35000E-006,19.52000E+000,100.00000E-003,488.85700E-006,19.52000E+000,100.00000E-003,478.28600E-006,19.52000E+000,337.00000E-003,1.04260E-006,19.52000E+000
1,197,100.00000E-003,252.38000E-006,19.62000E+000,100.00000E-003,488.85600E-006,19.62000E+000,100.00000E-003,478.28300E-006,19.62000E+000,337.00000E-003,1.04240E-006,19.62000E+000
1,198,100.00000E-003,252.38600E-006,19.72000E+000,100.00000E-003,488.86600E-006,19.72000E+000,100.00000E-003,478.27900E-006,19.72000E+000,337.00000E-003,1.04240E-006,19.72000E+000
1,199,99.99990E-003,252.38800E-006,19.82000E+000,100.00000E-003,488.85700E-006,19.82000E+000,100.00000E-003,478.28700E-006,19.82000E+000,337.00000E-003,1.04220E-006,19.82000E+000
1,200,100.00000E-003,252.38600E-006,19.92000E+000,100.00000E-003,488.85100E-006,19.92000E+000,100.00000E-003,478.28700E-006,19.92000E+000,337.00000E-003,1.04220E-006,19.92000E+000
1,201,100.00000E-003,252.40500E-006,20.02000E+000,100.00000E-003,488.82300E-006,20.02000E+000,100.00000E-003,478.28600E-006,20.02000E+000,337.00000E-003,1.04230E-006,20.02000E+000
1,202,100.00000E-003,252.41100E-006,20.12000E+000,100.00000E-003,488.82900E-006,20.12000E+000,100.00000E-003,478.27600E-006,20.12000E+000,337.00000E-003,1.04230E-006,20.12000E+000
1,203,100.00000E-003,252.39000E-006,20.22000E+000,100.00000E-003,488.86400E-006,20.22000E+000,100.00000E-003,478.28000E-006,20.22000E+000,337.00000E-003,1.04230E-006,20.22000E+000
1,204,100.00000E-003,252.39500E-006,20.32000E+000,100.00000E-003,488.85300E-006,20.32000E+000,100.00000E-003,478.27200E-006,20.32000E+000,337.00000E-003,1.04220E-006,20.32000E+000
1,205,100.00000E-003,252.40900E-006,20.42000E+000,100.00000E-003,488.81600E-006,20.42000E+000,100.00000E-003,478.27500E-006,20.42000E+000,337.00000E-003,1.04220E-006,20.42000E+000
1,206,100.00000E-003,252.40800E-006,20.52000E+000,99.99990E-003,488.74900E-006,20.52000E+000,100.00000E-003,478.27600E-006,20.52000E+000,337.00000E-003,1.04210E-006,20.52000E+000
1,207,100.00000E-003,252.39700E-006,20.62000E+000,100.00000E-003,488.77900E-006,20.62000E+000,100.00000E-003,478.27700E-006,20.62000E+000,337.00000E-003,1.04230E-006,20.62000E+000
1,208,100.00000E-003,252.38600E-006,20.72000E+000,100.00000E-003,488.74100E-006,20.72000E+000,100.00000E-003,478.27500E-006,20.72000E+000,337.00000E-003,1.04200E-006,20.72000E+000
1,209,100.00000E-003,252.38800E-006,20.82000E+000,100.00000E-003,488.76800E-006,20.82000E+000,100.00000E-003,478.27200E-006,20.82000E+000,337.00000E-003,1.04210E-006,20.82000E+000
1,210,100.00000E-003,252.38500E-006,20.92000E+000,100.00000E-003,488.76800E-006,20.92000E+000,100.00000E-003,478.28000E-006,20.92000E+000,337.00000E-003,1.04210E-006,20.92000E+000
1,211,100.00000E-003,252.39900E-006,21.02000E+000,100.00000E-003,488.81100E-006,21.02000E+000,100.00000E-003,478.27000E-006,21.02000E+000,337.00000E-003,1.04220E-006,21.02000E+000
1,212,100.00000E-003,252.39000E-006,21.12000E+000,100.00000E-003,488.80300E-006,21.12000E+000,100.00000E-003,478.27100E-006,21.12000E+000,337.00000E-003,1.04180E-006,21.12000E+000
1,213,100.00000E-003,252.39200E-006,21.22000E+000,100.00000E-003,488.80900E-006,21.22000E+000,100.00000E-003,478.26900E-006,21.22000E+000,337.00000E-003,1.04160E-006,21.22000E+000
1,214,100.00000E-003,252.38400E-006,21.32000E+000,100.00000E-003,488.80200E-006,21.32000E+000,100.00000E-003,478.27100E-006,21.32000E+000,337.00000E-003,1.04180E-006,21.32000E+000
1,215,100.00000E-003,252.37400E-006,21.42000E+000,100.00000E-003,488.81800E-006,21.42000E+000,100.00000E-003,478.26800E-006,21.42000E+000,337.00000E-003,1.04170E-006,21.42000E+000
1,216,100.00000E-003,252.37300E-006,21.52000E+000,100.00000E-003,488.79500E-006,21.52000E+000,100.00000E-003,478.27500E-006,21.52000E+000,337.00000E-003,1.04170E-006,21.52000E+000
1,217,100.00000E-003,252.37100E-006,21.62000E+000,100.00000E-003,488.78100E-006,21.62000E+000,100.00000E-003,478.26500E-006,21.62000E+000,337.00000E-003,1.04180E-006,21.62000E+000
1,218,100.00000E-003,252.37400E-006,21.72000E+000,100.00000E-003,488.77300E-006,21.72000E+000,100.00000E-003,478.25000E-006,21.72000E+000,337.00000E-003,1.04170E-006,21.72000E+000
1,219,100.00000E-003,252.38100E-006,21.82000E+000,100.00000E-003,488.79600E-006,21.82000E+000,100.00000E-003,478.25600E-006,21.82000E+000,337.00000E-003,1.04140E-006,21.82000E+000
1,220,100.00000E-003,252.38500E-006,21.92000E+000,100.00000E-003,488.75400E-006,21.92000E+000,100.00000E-003,478.25300E-006,21.92000E+000,337.00000E-003,1.04140E-006,21.92000E+000
1,221,100.00000E-003,252.36900E-006,22.02000E+000,100.00000E-003,488.79000E-006,22.02000E+000,100.00000E-003,478.25600E-006,22.02000E+000,337.00000E-003,1.04140E-006,22.02000E+000
1,222,100.00000E-003,252.37600E-006,22.12000E+000,100.00000E-003,488.78200E-006,22.12000E+000,100.00000E-003,478.25700E-006,22.12000E+000,337.00000E-003,1.04160E-006,22.12000E+000
1,223,100.00000E-003,252.37800E-006,22.22000E+000,100.00000E-003,488.81500E-006,22.22000E+000,100.00000E-003,478.24400E-006,22.22000E+000,337.00000E-003,1.04140E-006,22.22000E+000
1,224,100.00000E-003,252.37900E-006,22.32000E+000,100.00000E-003,488.84000E-006,22.32000E+000,100.00000E-003,478.24300E-006,22.32000E+000,337.00000E-003,1.04120E-006,22.32000E+000
1,225,100.00000E-003,252.37400E-006,22.42000E+000,100.00000E-003,488.80600E-006,22.42000E+000,100.00000E-003,478.24000E-006,22.42000E+000,337.00000E-003,1.04130E-006,22.42000E+000
1,226,100.00000E-003,252.37500E-006,22.52000E+000,100.00000E-003,488.78200E-006,22.52000E+000,100.00000E-003,478.23400E-006,22.52000E+000,337.00000E-003,1.04080E-006,22.52000E+000
1,227,100.00000E-003,252.37800E-006,22.62000E+000,100.00000E-003,488.83900E-006,22.62000E+000,100.00000E-003,478.24100E-006,22.62000E+000,337.00000E-003,1.04120E-006,22.62000E+000
1,228,100.00000E-003,252.37900E-006,22.72000E+000,100.00000E-003,488.82000E-006,22.72000E+000,100.00000E-003,478.24100E-006,22.72000E+000,337.00000E-003,1.04120E-006,22.72000E+000
1,229,100.00000E-003,252.39700E-006,22.82000E+000,100.00000E-003,488.83000E-006,22.82000E+000,100.00000E-003,478.23400E-006,22.82000E+000,337.00000E-003,1.04080E-006,22.82000E+000
1,230,100.00000E-003,252.39800E-006,22.92000E+000,100.00000E-003,488.81000E-006,22.92000E+000,100.00000E-003,478.23000E-006,22.92000E+000,337.00000E-003,1.04100E-006,22.92000E+000
1,231,100.00000E-003,252.40600E-006,23.02000E+000,100.00000E-003,488.80100E-006,23.02000E+000,100.00000E-003,478.24100E-006,23.02000E+000,337.00000E-003,1.04090E-006,23.02000E+000
1,232,100.00000E-003,252.39500E-006,23.12000E+000,100.00000E-003,488.79200E-006,23.12000E+000,100.00000E-003,478.24300E-006,23.12000E+000,337.00000E-003,1.04080E-006,23.12000E+000
1,233,100.00000E-003,252.40000E-006,23.22000E+000,100.00000E-003,488.79400E-006,23.22000E+000,100.00000E-003,478.23600E-006,23.22000E+000,337.00000E-003,1.04090E-006,23.22000E+000
1,234,100.00000E-003,252.42500E-006,23.32000E+000,100.00000E-003,488.77500E-006,23.32000E+000,100.00000E-003,478.23200E-006,23.32000E+000,337.00000E-003,1.04100E-006,23.32000E+000
1,235,100.00000E-003,252.41400E-006,23.42000E+000,100.00000E-003,488.77800E-006,23.42000E+000,100.00000E-003,478.23100E-006,23.42000E+000,337.00000E-003,1.04080E-006,23.42000E+000
1,236,100.00000E-003,252.39200E-006,23.52000E+000,100.00000E-003,488.78200E-006,23.52000E+000,100.00000E-003,478.23100E-006,23.52000E+000,337.00000E-003,1.04080E-006,23.52000E+000
1,237,100.00000E-003,252.35700E-006,23.62000E+000,100.00000E-003,488.79000E-006,23.62000E+000,100.00000E-003,478.21100E-006,23.62000E+000,337.00000E-003,1.04080E-006,23.62000E+000
1,238,99.99990E-003,252.35100E-006,23.72000E+000,100.00000E-003,488.77100E-006,23.72000E+000,100.00000E-003,478.21300E-006,23.72000E+000,337.00000E-003,1.04100E-006,23.72000E+000
1,239,100.00000E-003,252.34700E-006,23.82000E+000,100.00000E-003,488.76900E-006,23.82000E+000,100.00000E-003,478.22400E-006,23.82000E+000,337.00000E-003,1.04100E-006,23.82000E+000
1,240,100.00000E-003,252.33000E-006,23.92000E+000,100.00000E-003,488.77300E-006,23.92000E+000,100.00000E-003,478.21600E-006,23.92000E+000,337.00000E-003,1.04080E-006,23.92000E+000
1,241,100.00000E-003,252.31400E-006,24.02000E+000,100.00000E-003,488.74600E-006,24.02000E+000,100.00000E-003,478.20800E-006,24.02000E+000,337.00000E-003,1.04070E-006,24.02000E+000
1,242,100.00000E-003,252.31600E-006,24.12000E+000,100.00000E-003,488.74800E-006,24.12000E+000,100.00000E-003,478.20600E-006,24.12000E+000,337.00000E-003,1.04070E-006,24.12000E+000
1,243,100.00000E-003,252.33200E-006,24.22000E+000,100.00000E-003,488.78600E-006,24.22000E+000,100.00000E-003,478.21500E-006,24.22000E+000,337.00000E-003,1.04050E-006,24.22000E+000
1,244,100.00000E-003,252.34300E-006,24.32000E+000,100.00000E-003,488.79800E-006,24.32000E+000,100.00000E-003,478.21600E-006,24.32000E+000,337.00000E-003,1.04030E-006,24.32000E+000
1,245,100.00000E-003,252.34300E-006,24.42000E+000,100.00000E-003,488.81200E-006,24.42000E+000,100.00000E-003,478.21700E-006,24.42000E+000,337.00000E-003,1.04050E-006,24.42000E+000
1,246,100.00000E-003,252.33900E-006,24.52000E+000,100.00000E-003,488.78600E-006,24.52000E+000,100.00000E-003,478.20600E-006,24.52000E+000,337.00000E-003,1.04040E-006,24.52000E+000
1,247,100.00000E-003,252.34900E-006,24.62000E+000,100.00000E-003,488.76400E-006,24.62000E+000,100.00000E-003,478.20600E-006,24.62000E+000,337.00000E-003,1.04040E-006,24.62000E+000
1,248,100.00000E-003,252.35600E-006,24.72000E+000,100.00000E-003,488.74500E-006,24.72000E+000,100.00000E-003,478.19100E-006,24.72000E+000,337.00000E-003,1.04050E-006,24.72000E+000
1,249,100.00000E-003,252.35800E-006,24.82000E+000,100.00000E-003,488.74700E-006,24.82000E+000,100.00000E-003,478.18600E-006,24.82000E+000,337.00000E-003,1.04020E-006,24.82000E+000
1,250,100.00000E-003,252.36600E-006,24.92000E+000,100.00000E-003,488.74300E-006,24.92000E+000,100.00000E-003,478.18800E-006,24.92000E+000,337.00000E-003,1.04010E-006,24.92000E+000
1,251,100.00000E-003,252.35400E-006,25.02000E+000,100.00000E-003,488.74000E-006,25.02000E+000,100.00000E-003,478.19000E-006,25.02000E+000,337.00000E-003,1.04020E-006,25.02000E+000
1,252,100.00000E-003,252.33900E-006,25.12000E+000,100.00000E-003,488.72600E-006,25.12000E+000,100.00000E-003,478.20000E-006,25.12000E+000,337.00000E-003,1.04010E-006,25.12000E+000
