Repeat,Point,D2__CH1__DRAIN Voltage,D2__CH1__DRAIN Current,D2__CH1__DRAIN Time,D2__CH2__GATE Voltage,D2__CH2__GATE Current,D2__CH2__GATE Time
1,268,100.00000E-003,345.43800E-006,26.72000E+000,300.00000E-003,363.90000E-009,26.72000E+000
1,269,100.00000E-003,345.43000E-006,26.82000E+000,300.00000E-003,364.10000E-009,26.82000E+000
1,270,100.00000E-003,345.42200E-006,26.92000E+000,300.00000E-003,364.10000E-009,26.92000E+000
1,271,100.00000E-003,345.42700E-006,27.02000E+000,300.00000E-003,364.20000E-009,27.02000E+000
1,272,100.00000E-003,345.40800E-006,27.12000E+000,300.00000E-003,364.10000E-009,27.12000E+000
1,273,100.00000E-003,345.41500E-006,27.22000E+000,300.00000E-003,364.10000E-009,27.22000E+000
1,274,100.00000E-003,345.45900E-006,27.32000E+000,300.00000E-003,364.10000E-009,27.32000E+000
1,275,100.00000E-003,345.47700E-006,27.42000E+000,300.00000E-003,364.20000E-009,27.42000E+000
1,276,100.00000E-003,345.45700E-006,27.52000E+000,300.00000E-003,364.10000E-009,27.52000E+000
1,277,100.00000E-003,345.44500E-006,27.62000E+000,300.00000E-003,364.10000E-009,27.62000E+000
1,278,100.00000E-003,345.47300E-006,27.72000E+000,300.00000E-003,364.10000E-009,27.72000E+000
1,279,100.00000E-003,345.49400E-006,27.82000E+000,300.00000E-003,364.10000E-009,27.82000E+000
1,280,100.00000E-003,345.47800E-006,27.92000E+000,300.00000E-003,363.90000E-009,27.92000E+000
1,281,100.00000E-003,345.47500E-006,28.02000E+000,300.00000E-003,363.90000E-009,28.02000E+000
1,282,100.00000E-003,345.49600E-006,28.12000E+000,300.00000E-003,364.20000E-009,28.12000E+000
1,283,100.00000E-003,345.48100E-006,28.22000E+000,300.00000E-003,364.20000E-009,28.22000E+000
1,284,100.00000E-003,345.47000E-006,28.32000E+000,300.00000E-003,364.00000E-009,28.32000E+000
1,285,100.00000E-003,345.47700E-006,28.42000E+000,300.00000E-003,363.90000E-009,28.42000E+000
1,286,100.00000E-003,345.48800E-006,28.52000E+000,300.00000E-003,363.90000E-009,28.52000E+000
1,287,100.00000E-003,345.47900E-006,28.62000E+000,300.00000E-003,364.10000E-009,28.62000E+000
1,288,100.00000E-003,345.48500E-006,28.72000E+000,300.00000E-003,364.10000E-009,28.72000E+000
1,289,100.00000E-003,345.46500E-006,28.82000E+000,300.00000E-003,364.20000E-009,28.82000E+000
1,290,100.00000E-003,345.47500E-006,28.92000E+000,300.00000E-003,364.10000E-009,28.92000E+000
1,291,100.00000E-003,345.49000E-006,29.02000E+000,300.00000E-003,364.10000E-009,29.02000E+000
1,292,100.00000E-003,345.50800E-006,29.12000E+000,300.00000E-003,364.00000E-009,29.12000E+000
1,293,100.00000E-003,345.49300E-006,29.22000E+000,300.00000E-003,364.20000E-009,29.22000E+000
1,294,100.00000E-003,345.50200E-006,29.32000E+000,300.00000E-003,364.20000E-009,29.32000E+000
1,295,100.00000E-003,345.48600E-006,29.42000E+000,300.00000E-003,363.90000E-009,29.42000E+000
1,296,100.00000E-003,345.50900E-006,29.52000E+000,300.00000E-003,364.00000E-009,29.52000E+000
1,297,100.00000E-003,345.52500E-006,29.62000E+000,300.00000E-003,364.00000E-009,29.62000E+000
1,298,100.00000E-003,345.53400E-006,29.72000E+000,300.00000E-003,364.10000E-009,29.72000E+000
1,299,100.00000E-003,345.50800E-006,29.82000E+000,300.00000E-003,364.20000E-009,29.82000E+000
1,300,100.00000E-003,345.50400E-006,29.92000E+000,300.00000E-003,364.10000E-009,29.92000E+000
1,301,100.00000E-003,345.51700E-006,30.02000E+000,300.00000E-003,363.90000E-009,30.02000E+000
1,302,100.00000E-003,345.52300E-006,30.12000E+000,300.00000E-003,363.90000E-009,30.12000E+000
1,303,100.00000E-003,345.50700E-006,30.22000E+000,300.00000E-003,364.00000E-009,30.22000E+000
1,304,100.00000E-003,345.48900E-006,30.32000E+000,300.00000E-003,363.90000E-009,30.32000E+000
1,305,100.00000E-003,345.48600E-006,30.42000E+000,300.00000E-003,364.00000E-009,30.42000E+000
1,306,100.00000E-003,345.49600E-006,30.52000E+000,300.00000E-003,364.00000E-009,30.52000E+000
1,307,100.00000E-003,345.51900E-006,30.62000E+000,300.00000E-003,364.10000E-009,30.62000E+000
1,308,100.00000E-003,345.51300E-006,30.72000E+000,300.00000E-003,364.10000E-009,30.72000E+000
1,309,100.00000E-003,345.50400E-006,30.82000E+000,300.00000E-003,364.10000E-009,30.82000E+000
1,310,100.00000E-003,345.51700E-006,30.92000E+000,300.00000E-003,364.10000E-009,30.92000E+000
1,311,100.00000E-003,345.50400E-006,31.02000E+000,300.00000E-003,364.20000E-009,31.02000E+000
1,312,100.00000E-003,345.48800E-006,31.12000E+000,300.00000E-003,364.00000E-009,31.12000E+000
1,313,100.00000E-003,345.49800E-006,31.22000E+000,300.00000E-003,364.10000E-009,31.22000E+000
1,314,100.00000E-003,345.49100E-006,31.32000E+000,300.00000E-003,363.90000E-009,31.32000E+000
1,315,100.00000E-003,345.48200E-006,31.42000E+000,300.00000E-003,364.00000E-009,31.42000E+000
1,316,100.00000E-003,345.48400E-006,31.52000E+000,300.00000E-003,364.00000E-009,31.52000E+000
1,317,100.00000E-003,345.47300E-006,31.62000E+000,300.00000E-003,364.20000E-009,31.62000E+000
1,318,100.00000E-003,345.45900E-006,31.72000E+000,300.00000E-003,364.40000E-009,31.72000E+000
1,319,100.00000E-003,345.47000E-006,31.82000E+000,300.00000E-003,364.50000E-009,31.82000E+000
1,320,100.00000E-003,345.48400E-006,31.92000E+000,300.00000E-003,364.30000E-009,31.92000E+000
1,321,100.00000E-003,345.50000E-006,32.02000E+000,300.00000E-003,364.00000E-009,32.02000E+000
1,322,100.00000E-003,345.46900E-006,32.12000E+000,300.00000E-003,364.00000E-009,32.12000E+000
1,323,100.00000E-003,345.45700E-006,32.22000E+000,300.00000E-003,363.90000E-009,32.22000E+000
1,324,100.00000E-003,345.45600E-006,32.32000E+000,300.00000E-003,363.70000E-009,32.32000E+000
1,325,100.00000E-003,345.45500E-006,32.42000E+000,300.00000E-003,363.60000E-009,32.42000E+000
1,326,100.00000E-003,345.49000E-006,32.52000E+000,300.00000E-003,363.80000E-009,32.52000E+000
1,327,100.00000E-003,345.47700E-006,32.62000E+000,300.00000E-003,363.90000E-009,32.62000E+000
1,328,100.00000E-003,345.47000E-006,32.72000E+000,300.00000E-003,363.80000E-009,32.72000E+000
1,329,99.99990E-003,345.48400E-006,32.82000E+000,300.00000E-003,363.80000E-009,32.82000E+000
1,330,100.00000E-003,345.46600E-006,32.92000E+000,300.00000E-003,363.90000E-009,32.92000E+000
1,331,100.00000E-003,345.48200E-006,33.02000E+000,300.00000E-003,363.80000E-009,33.02000E+000
1,332,100.00000E-003,345.49700E-006,33.12000E+000,300.00000E-003,363.90000E-009,33.12000E+000
1,333,100.00000E-003,345.51000E-006,33.22000E+000,300.00000E-003,363.90000E-009,33.22000E+000
1,334,100.00000E-003,345.47900E-006,33.32000E+000,300.00000E-003,363.90000E-009,33.32000E+000
1,335,100.00000E-003,345.46500E-006,33.42000E+000,300.00000E-003,364.00000E-009,33.42000E+000
1,336,100.00000E-003,345.46200E-006,33.52000E+000,300.00000E-003,364.00000E-009,33.52000E+000
1,337,100.00000E-003,345.45500E-006,33.62000E+000,300.00000E-003,363.80000E-009,33.62000E+000
1,338,100.00000E-003,345.44500E-006,33.72000E+000,300.00000E-003,363.70000E-009,33.72000E+000
1,339,100.00000E-003,345.44100E-006,33.82000E+000,300.00000E-003,363.60000E-009,33.82000E+000
1,340,100.00000E-003,345.44000E-006,33.92000E+000,300.00000E-003,363.50000E-009,33.92000E+000
1,341,100.00000E-003,345.45200E-006,34.02000E+000,300.00000E-003,364.30000E-009,34.02000E+000
1,342,100.00000E-003,345.45000E-006,34.12000E+000,300.00000E-003,363.90000E-009,34.12000E+000
1,343,100.00000E-003,345.45000E-006,34.22000E+000,300.00000E-003,363.90000E-009,34.22000E+000
1,344,100.00000E-003,345.47300E-006,34.32000E+000,300.00000E-003,363.90000E-009,34.32000E+000
1,345,100.00000E-003,345.45600E-006,34.42000E+000,300.00000E-003,363.70000E-009,34.42000E+000
1,346,100.00000E-003,345.44600E-006,34.52000E+000,300.00000E-003,363.50000E-009,34.52000E+000
1,347,100.00000E-003,345.47300E-006,34.62000E+000,300.00000E-003,363.50000E-009,34.62000E+000
1,348,100.00000E-003,345.49100E-006,34.72000E+000,300.00000E-003,363.60000E-009,34.72000E+000
1,349,100.00000E-003,345.48700E-006,34.82000E+000,300.00000E-003,363.80000E-009,34.82000E+000
1,350,100.00000E-003,345.47800E-006,34.92000E+000,300.00000E-003,363.90000E-009,34.92000E+000
1,351,100.00000E-003,345.47400E-006,35.02000E+000,300.00000E-003,363.80000E-009,35.02000E+000
1,352,100.00000E-003,345.49400E-006,35.12000E+000,300.00000E-003,363.70000E-009,35.12000E+000
1,353,100.00000E-003,345.51300E-006,35.22000E+000,300.00000E-003,363.70000E-009,35.22000E+000
1,354,100.00000E-003,345.54000E-006,35.32000E+000,300.00000E-003,370.20000E-009,35.32000E+000
1,355,100.00000E-003,345.54100E-006,35.42000E+000,300.00000E-003,364.40000E-009,35.42000E+000
1,356,100.00000E-003,345.55900E-006,35.52000E+000,300.00000E-003,364.00000E-009,35.52000E+000
1,357,100.00000E-003,345.58200E-006,35.62000E+000,300.00000E-003,363.80000E-009,35.62000E+000
1,358,100.00000E-003,345.59600E-006,35.72000E+000,300.00000E-003,363.70000E-009,35.72000E+000
1,359,100.00000E-003,345.63600E-006,35.82000E+000,300.00000E-003,363.90000E-009,35.82000E+000
1,360,100.00000E-003,345.62400E-006,35.92000E+000,300.00000E-003,363.80000E-009,35.92000E+000
1,361,100.00000E-003,345.62500E-006,36.02000E+000,300.00000E-003,363.80000E-009,36.02000E+000
1,362,100.00000E-003,345.60800E-006,36.12000E+000,300.00000E-003,363.80000E-009,36.12000E+000
1,363,100.00000E-003,345.60500E-006,36.22000E+000,300.00000E-003,363.90000E-009,36.22000E+000
1,364,100.00000E-003,345.59200E-006,36.32000E+000,300.00000E-003,363.00000E-009,36.32000E+000
1,365,100.00000E-003,345.61100E-006,36.42000E+000,300.00000E-003,363.30000E-009,36.42000E+000
1,366,100.00000E-003,345.62100E-006,36.52000E+000,300.00000E-003,364.20000E-009,36.52000E+000
1,367,100.00000E-003,345.63900E-006,36.62000E+000,300.00000E-003,363.80000E-009,36.62000E+000
1,368,100.00000E-003,345.62300E-006,36.72000E+000,300.00000E-003,363.90000E-009,36.72000E+000
1,369,99.99990E-003,345.62900E-006,36.82000E+000,300.00000E-003,364.10000E-009,36.82000E+000
1,370,100.00000E-003,345.64100E-006,36.92000E+000,300.00000E-003,363.90000E-009,36.92000E+000
1,371,100.00000E-003,345.61000E-006,37.02000E+000,300.00000E-003,363.70000E-009,37.02000E+000
1,372,100.00000E-003,345.62300E-006,37.12000E+000,300.00000E-003,363.60000E-009,37.12000E+000
1,373,100.00000E-003,345.64200E-006,37.22000E+000,300.00000E-003,363.60000E-009,37.22000E+000
1,374,100.00000E-003,345.62100E-006,37.32000E+000,300.00000E-003,363.50000E-009,37.32000E+000
1,375,100.00000E-003,345.63100E-006,37.42000E+000,300.00000E-003,363.50000E-009,37.42000E+000
1,376,100.00000E-003,345.62500E-006,37.52000E+000,300.00000E-003,363.40000E-009,37.52000E+000
1,377,100.00000E-003,345.61500E-006,37.62000E+000,300.00000E-003,363.50000E-009,37.62000E+000
1,378,100.00000E-003,345.61200E-006,37.72000E+000,300.00000E-003,363.40000E-009,37.72000E+000
1,379,100.00000E-003,345.60700E-006,37.82000E+000,300.00000E-003,363.40000E-009,37.82000E+000
1,380,100.00000E-003,345.62600E-006,37.92000E+000,300.00000E-003,363.30000E-009,37.92000E+000
1,381,100.00000E-003,345.62600E-006,38.02000E+000,300.00000E-003,363.50000E-009,38.02000E+000
1,382,100.00000E-003,345.60800E-006,38.12000E+000,300.00000E-003,363.40000E-009,38.12000E+000
1,383,100.00000E-003,345.61700E-006,38.22000E+000,300.00000E-003,363.50000E-009,38.22000E+000
1,384,100.00000E-003,345.63600E-006,38.32000E+000,300.00000E-003,363.40000E-009,38.32000E+000
1,385,100.00000E-003,345.63800E-006,38.42000E+000,300.00000E-003,363.50000E-009,38.42000E+000
1,386,100.00000E-003,345.64000E-006,38.52000E+000,300.00000E-003,363.40000E-009,38.52000E+000
1,387,100.00000E-003,345.61300E-006,38.62000E+000,300.00000E-003,363.50000E-009,38.62000E+000
1,388,100.00000E-003,345.63500E-006,38.72000E+000,300.00000E-003,363.40000E-009,38.72000E+000
1,389,100.00000E-003,345.66500E-006,38.82000E+000,300.00000E-003,363.50000E-009,38.82000E+000
1,390,100.00000E-003,345.65800E-006,38.92000E+000,300.00000E-003,363.40000E-009,38.92000E+000
1,391,100.00000E-003,345.63500E-006,39.02000E+000,300.00000E-003,363.40000E-009,39.02000E+000
1,392,100.00000E-003,345.63500E-006,39.12000E+000,300.00000E-003,363.50000E-009,39.12000E+000
1,393,100.00000E-003,345.66600E-006,39.22000E+000,300.00000E-003,363.50000E-009,39.22000E+000
1,394,100.00000E-003,345.66400E-006,39.32000E+000,300.00000E-003,363.40000E-009,39.32000E+000
1,395,100.00000E-003,345.65500E-006,39.42000E+000,300.00000E-003,363.40000E-009,39.42000E+000
1,396,100.00000E-003,345.65400E-006,39.52000E+000,300.00000E-003,363.40000E-009,39.52000E+000
1,397,100.00000E-003,345.64400E-006,39.62000E+000,300.00000E-003,363.50000E-009,39.62000E+000
1,398,99.99990E-003,345.65800E-006,39.72000E+000,300.00000E-003,363.40000E-009,39.72000E+000
1,399,100.00000E-003,345.67400E-006,39.82000E+000,300.00000E-003,363.60000E-009,39.82000E+000
1,400,100.00000E-003,345.68200E-006,39.92000E+000,300.00000E-003,363.50000E-009,39.92000E+000
1,401,100.00000E-003,345.66000E-006,40.02000E+000,300.00000E-003,363.50000E-009,40.02000E+000
1,402,100.00000E-003,345.69600E-006,40.12000E+000,300.00000E-003,363.60000E-009,40.12000E+000
1,403,100.00000E-003,345.67100E-006,40.22000E+000,300.00000E-003,363.60000E-009,40.22000E+000
1,404,100.00000E-003,345.69200E-006,40.32000E+000,300.00000E-003,363.50000E-009,40.32000E+000
1,405,100.00000E-003,345.71900E-006,40.42000E+000,300.00000E-003,363.60000E-009,40.42000E+000
1,406,100.00000E-003,345.70000E-006,40.52000E+000,300.00000E-003,363.50000E-009,40.52000E+000
1,407,100.00000E-003,345.71300E-006,40.62000E+000,300.00000E-003,363.60000E-009,40.62000E+000
1,408,100.00000E-003,345.72400E-006,40.72000E+000,300.00000E-003,363.40000E-009,40.72000E+000
1,409,100.00000E-003,345.71800E-006,40.82000E+000,300.00000E-003,363.40000E-009,40.82000E+000
1,410,100.00000E-003,345.71700E-006,40.92000E+000,300.00000E-003,364.10000E-009,40.92000E+000
1,411,100.00000E-003,345.71300E-006,41.02000E+000,300.00000E-003,375.20000E-009,41.02000E+000
1,412,100.00000E-003,345.70900E-006,41.12000E+000,300.00000E-003,364.20000E-009,41.12000E+000
1,413,100.00000E-003,345.69500E-006,41.22000E+000,300.00000E-003,363.70000E-009,41.22000E+000
1,414,100.00000E-003,345.68500E-006,41.32000E+000,300.00000E-003,363.50000E-009,41.32000E+000
1,415,100.00000E-003,345.69500E-006,41.42000E+000,300.00000E-003,363.40000E-009,41.42000E+000
1,416,100.00000E-003,345.70600E-006,41.52000E+000,300.00000E-003,363.30000E-009,41.52000E+000
1,417,100.00000E-003,345.70500E-006,41.62000E+000,300.00000E-003,363.40000E-009,41.62000E+000
1,418,100.00000E-003,345.70100E-006,41.72000E+000,300.00000E-003,363.40000E-009,41.72000E+000
1,419,100.00000E-003,345.71000E-006,41.82000E+000,300.00000E-003,363.30000E-009,41.82000E+000
1,420,100.00000E-003,345.71500E-006,41.92000E+000,300.00000E-003,363.40000E-009,41.92000E+000
1,421,100.00000E-003,345.71500E-006,42.02000E+000,300.00000E-003,363.50000E-009,42.02000E+000
1,422,100.00000E-003,345.72100E-006,42.12000E+000,300.00000E-003,363.20000E-009,42.12000E+000
1,423,100.00000E-003,345.72700E-006,42.22000E+000,300.00000E-003,363.50000E-009,42.22000E+000
1,424,100.00000E-003,345.72700E-006,42.32000E+000,300.00000E-003,363.70000E-009,42.32000E+000
1,425,100.00000E-003,345.75200E-006,42.42000E+000,300.00000E-003,363.40000E-009,42.42000E+000
1,426,100.00000E-003,345.74500E-006,42.52000E+000,300.00000E-003,363.50000E-009,42.52000E+000
1,427,100.00000E-003,345.72800E-006,42.62000E+000,300.00000E-003,363.50000E-009,42.62000E+000
1,428,100.00000E-003,345.74400E-006,42.72000E+000,300.00000E-003,363.50000E-009,42.72000E+000
1,429,100.00000E-003,345.73500E-006,42.82000E+000,300.00000E-003,363.30000E-009,42.82000E+000
1,430,100.00000E-003,345.73700E-006,42.92000E+000,300.00000E-003,363.10000E-009,42.92000E+000
1,431,100.00000E-003,345.75600E-006,43.02000E+000,300.00000E-003,363.20000E-009,43.02000E+000
1,432,100.00000E-003,345.75800E-006,43.12000E+000,300.00000E-003,363.40000E-009,43.12000E+000
1,433,99.99990E-003,345.78200E-006,43.22000E+000,300.00000E-003,363.20000E-009,43.22000E+000
1,434,100.00000E-003,345.77500E-006,43.32000E+000,300.00000E-003,363.10000E-009,43.32000E+000
1,435,100.00000E-003,345.74400E-006,43.42000E+000,300.00000E-003,363.20000E-009,43.42000E+000
1,436,100.00000E-003,345.74700E-006,43.52000E+000,300.00000E-003,363.20000E-009,43.52000E+000
1,437,100.00000E-003,345.75400E-006,43.62000E+000,300.00000E-003,363.10000E-009,43.62000E+000
1,438,100.00000E-003,345.76100E-006,43.72000E+000,300.00000E-003,363.00000E-009,43.72000E+000
1,439,100.00000E-003,345.75800E-006,43.82000E+000,300.00000E-003,363.00000E-009,43.82000E+000
1,440,100.00000E-003,345.75200E-006,43.92000E+000,300.00000E-003,363.40000E-009,43.92000E+000
1,441,100.00000E-003,345.74500E-006,44.02000E+000,300.00000E-003,363.20000E-009,44.02000E+000
1,442,100.00000E-003,345.74200E-006,44.12000E+000,300.00000E-003,363.20000E-009,44.12000E+000
1,443,100.00000E-003,345.75600E-006,44.22000E+000,300.00000E-003,363.40000E-009,44.22000E+000
1,444,100.00000E-003,345.75300E-006,44.32000E+000,300.00000E-003,363.70000E-009,44.32000E+000
1,445,100.00000E-003,345.75700E-006,44.42000E+000,300.00000E-003,363.70000E-009,44.42000E+000
1,446,100.00000E-003,345.76200E-006,44.52000E+000,300.00000E-003,363.20000E-009,44.52000E+000
1,447,100.00000E-003,345.79000E-006,44.62000E+000,300.00000E-003,363.10000E-009,44.62000E+000
1,448,100.00000E-003,345.77700E-006,44.72000E+000,300.00000E-003,363.30000E-009,44.72000E+000
1,449,100.00000E-003,345.78400E-006,44.82000E+000,300.00000E-003,363.10000E-009,44.82000E+000
1,450,100.00000E-003,345.77400E-006,44.92000E+000,300.00000E-003,363.40000E-009,44.92000E+000
1,451,100.00000E-003,345.79300E-006,45.02000E+000,300.00000E-003,363.30000E-009,45.02000E+000
1,452,100.00000E-003,345.78000E-006,45.12000E+000,300.00000E-003,363.60000E-009,45.12000E+000
1,453,100.00000E-003,345.75800E-006,45.22000E+000,300.00000E-003,363.60000E-009,45.22000E+000
1,454,100.00000E-003,345.77200E-006,45.32000E+000,300.00000E-003,363.10000E-009,45.32000E+000
1,455,100.00000E-003,345.78500E-006,45.42000E+000,300.00000E-003,362.90000E-009,45.42000E+000
1,456,100.00000E-003,345.77400E-006,45.52000E+000,300.00000E-003,362.90000E-009,45.52000E+000
1,457,100.00000E-003,345.77400E-006,45.62000E+000,300.00000E-003,362.80000E-009,45.62000E+000
1,458,100.00000E-003,345.78400E-006,45.72000E+000,300.00000E-003,363.10000E-009,45.72000E+000
1,459,100.00000E-003,345.79000E-006,45.82000E+000,300.00000E-003,363.00000E-009,45.82000E+000
1,460,100.00000E-003,345.80600E-006,45.92000E+000,300.00000E-003,363.00000E-009,45.92000E+000
1,461,100.00000E-003,345.78600E-006,46.02000E+000,300.00000E-003,362.70000E-009,46.02000E+000
1,462,100.00000E-003,345.77600E-006,46.12000E+000,300.00000E-003,362.80000E-009,46.12000E+000
1,463,100.00000E-003,345.79200E-006,46.22000E+000,300.00000E-003,363.00000E-009,46.22000E+000
1,464,100.00000E-003,345.80800E-006,46.32000E+000,300.00000E-003,363.10000E-009,46.32000E+000
1,465,100.00000E-003,345.81400E-006,46.42000E+000,300.00000E-003,362.90000E-009,46.42000E+000
1,466,100.00000E-003,345.81200E-006,46.52000E+000,300.00000E-003,362.90000E-009,46.52000E+000
1,467,100.00000E-003,345.80700E-006,46.62000E+000,300.00000E-003,363.10000E-009,46.62000E+000
1,468,100.00000E-003,345.81500E-006,46.72000E+000,300.00000E-003,363.00000E-009,46.72000E+000
1,469,100.00000E-003,345.82200E-006,46.82000E+000,300.00000E-003,362.70000E-009,46.82000E+000
1,470,100.00000E-003,345.83500E-006,46.92000E+000,300.00000E-003,362.80000E-009,46.92000E+000
1,471,100.00000E-003,345.83200E-006,47.02000E+000,300.00000E-003,362.80000E-009,47.02000E+000
1,472,100.00000E-003,345.84300E-006,47.12000E+000,300.00000E-003,362.70000E-009,47.12000E+000
1,473,100.00000E-003,345.85300E-006,47.22000E+000,300.00000E-003,362.80000E-009,47.22000E+000
1,474,100.00000E-003,345.83200E-006,47.32000E+000,300.00000E-003,362.70000E-009,47.32000E+000
1,475,100.00000E-003,345.84900E-006,47.42000E+000,300.00000E-003,362.90000E-009,47.42000E+000
1,476,100.00000E-003,345.84500E-006,47.52000E+000,300.00000E-003,363.00000E-009,47.52000E+000
1,477,100.00000E-003,345.82700E-006,47.62000E+000,300.00000E-003,362.80000E-009,47.62000E+000
1,478,100.00000E-003,345.82600E-006,47.72000E+000,300.00000E-003,362.80000E-009,47.72000E+000
1,479,100.00000E-003,345.84800E-006,47.82000E+000,300.00000E-003,362.90000E-009,47.82000E+000
1,480,100.00000E-003,345.85100E-006,47.92000E+000,300.00000E-003,362.90000E-009,47.92000E+000
1,481,100.00000E-003,345.83600E-006,48.02000E+000,300.00000E-003,362.90000E-009,48.02000E+000
